datetime,air_temperature
2020-05-08,9.020833333333334
2020-05-09,9.295833333333333
2020-05-10,8.233333333333333
2020-05-11,8.220833333333333
2020-05-12,10.829166666666666
2020-05-13,11.695833333333333
2020-05-14,19.808333333333334
2020-05-15,19.983333333333334
2020-05-16,19.633333333333333
2020-05-17,18.325
2020-05-18,14.504166666666668
2020-05-19,16.2
2020-05-20,15.345833333333333
2020-05-21,15.229166666666666
2020-05-22,18.795833333333334
2020-05-23,22.758333333333336
2020-05-24,23.65833333333333
2020-05-25,23.570833333333336
2020-05-26,23.40416666666667
2020-05-27,21.825000000000003
2020-05-28,21.308333333333334
2020-05-29,18.695833333333333
2020-05-30,16.854166666666668
2020-05-31,17.616666666666667
2020-06-01,19.120833333333334
2020-06-02,23.254166666666666
2020-06-03,24.254166666666666
2020-06-04,23.579166666666666
2020-06-05,24.020833333333332
2020-06-06,24.825
2020-06-07,22.645833333333332
2020-06-08,23.11666666666667
2020-06-09,25.474999999999998
2020-06-10,20.0375
2020-06-11,20.395833333333332
2020-06-12,22.820833333333336
2020-06-13,19.375
2020-06-14,18.066666666666666
2020-06-15,18.1375
2020-06-16,20.925
2020-06-17,22.345833333333335
2020-06-18,23.541666666666668
2020-06-19,24.5
2020-06-20,24.349999999999998
2020-06-21,24.395833333333332
2020-06-22,23.233333333333334
2020-06-23,19.533333333333335
2020-06-24,20.95
2020-06-25,23.220833333333335
2020-06-26,24.99166666666667
2020-06-27,24.454166666666666
2020-06-28,25.233333333333334
2020-06-29,25.9875
2020-06-30,23.433333333333334
2020-07-01,24.541666666666668
2020-07-02,25.879166666666666
2020-07-03,25.575000000000003
2020-07-04,25.712500000000002
2020-07-05,26.78333333333333
2020-07-06,27.80416666666667
2020-07-07,28.087500000000002
2020-07-08,27.625
2020-07-09,26.758333333333336
2020-07-10,24.079166666666666
2020-07-11,25.754166666666666
2020-07-12,23.995833333333334
2020-07-13,22.40416666666667
2020-07-14,23.75
2020-07-15,24.254166666666666
2020-07-16,23.954166666666666
2020-07-17,25.579166666666666
2020-07-18,27.087500000000002
2020-07-19,25.854166666666668
2020-07-20,24.616666666666664
2020-07-21,24.979166666666668
2020-07-22,25.045833333333334
2020-07-23,23.566666666666666
2020-07-24,23.854166666666668
2020-07-25,25.945833333333336
2020-07-26,27.474999999999998
2020-07-27,24.320833333333336
2020-07-28,23.745833333333334
2020-07-29,24.587500000000002
2020-07-30,22.295833333333334
2020-07-31,21.3125
2020-08-01,20.620833333333334
2020-08-02,22.608333333333334
2020-08-03,19.983333333333334
2020-08-04,18.462500000000002
2020-08-05,18.925
2020-08-06,20.191666666666666
2020-08-07,21.599999999999998
2020-08-08,23.870833333333334
2020-08-09,25.079166666666666
2020-08-10,26.474999999999998
2020-08-11,23.575
2020-08-12,23.745833333333334
2020-08-13,24.61666666666667
2020-08-14,24.625
2020-08-15,23.945833333333336
2020-08-16,22.308333333333334
2020-08-17,23.691666666666666
2020-08-18,22.333333333333332
2020-08-19,20.116666666666667
2020-08-20,21.091666666666665
2020-08-21,22.55416666666667
2020-08-22,23.141666666666666
2020-08-23,25.566666666666666
2020-08-24,27.474999999999998
2020-08-25,27.11666666666667
2020-08-26,26.887500000000003
2020-08-27,26.0625
2020-08-28,27.483333333333334
2020-08-29,23.450000000000003
2020-08-30,20.179166666666667
2020-08-31,23.516666666666666
2020-09-01,22.366666666666664
2020-09-02,23.566666666666666
2020-09-03,22.86666666666667
2020-09-04,20.337500000000002
2020-09-05,22.84583333333333
2020-09-06,23.608333333333334
2020-09-07,25.629166666666666
2020-09-08,23.075000000000003
2020-09-09,22.758333333333336
2020-09-10,20.979166666666668
2020-09-11,22.099999999999998
2020-09-12,20.7875
2020-09-13,19.375
2020-09-14,19.233333333333334
2020-09-15,19.208333333333332
2020-09-16,20.087500000000002
2020-09-17,19.0375
2020-09-18,15.145833333333334
2020-09-19,13.358333333333334
2020-09-20,14.791666666666666
2020-09-21,16.662499999999998
2020-09-22,17.8625
2020-09-23,18.083333333333332
2020-09-24,18.241666666666667
2020-09-25,19.320833333333333
2020-09-26,21.287499999999998
2020-09-27,19.2875
2020-09-28,14.045833333333334
2020-09-29,12.220833333333333
2020-09-30,14.379166666666668
2020-10-01,11.533333333333333
2020-10-02,10.704166666666666
2020-10-03,10.654166666666667
2020-10-04,9.262500000000001
2020-10-05,10.070833333333335
2020-10-06,15.595833333333333
2020-10-07,19.0125
2020-10-08,18.225
2020-10-09,19.991666666666667
2020-10-10,21.3125
2020-10-11,20.675
2020-10-12,16.429166666666667
2020-10-13,15.012500000000001
2020-10-14,17.870833333333334
2020-10-15,10.6
2020-10-16,8.066666666666666
2020-10-17,12.0875
2020-10-18,9.725
2020-10-19,8.116666666666667
2020-10-20,10.183333333333334
2020-10-21,11.637500000000001
2020-10-22,20.283333333333335
2020-10-23,10.404166666666667
2020-10-24,5.808333333333334
2020-10-25,7.145833333333333
2020-10-26,2.2458333333333336
2020-10-27,3.8541666666666665
2020-10-28,6.495833333333334
2020-10-29,6.075
2020-10-30,4.545833333333333
2020-10-31,8.754166666666666
2020-11-01,3.466666666666667
2020-11-02,3.5208333333333335
2020-11-03,10.325000000000001
2020-11-04,13.787500000000001
2020-11-05,14.775
2020-11-06,14.320833333333333
2020-11-07,14.541666666666666
2020-11-08,17.9375
2020-11-09,19.587500000000002
2020-11-10,16.745833333333334
2020-11-11,4.683333333333334
2020-11-12,6.5625
2020-11-13,1.7375
2020-11-14,6.458333333333333
2020-11-15,7.370833333333334
2020-11-16,6.2749999999999995
2020-11-17,2.466666666666667
2020-11-18,4.920833333333333
2020-11-19,12.225000000000001
2020-11-20,13.208333333333334
2020-11-21,6.866666666666667
2020-11-22,4.566666666666667
2020-11-23,2.908333333333333
2020-11-24,6.791666666666667
2020-11-25,8.841666666666667
2020-11-26,5.8875
2020-11-27,3.7708333333333335
2020-11-28,3.1125000000000003
2020-11-29,3.1500000000000004
2020-11-30,-1.5083333333333335
2020-12-01,-2.316666666666667
2020-12-02,0.9833333333333334
2020-12-03,1.5833333333333333
2020-12-04,2.0166666666666666
2020-12-05,1.1208333333333333
2020-12-06,0.9083333333333333
2020-12-07,0.9625
2020-12-08,1.5958333333333334
2020-12-09,5.654166666666666
2020-12-10,6.666666666666667
2020-12-11,8.275
2020-12-12,4.054166666666667
2020-12-13,-0.3416666666666668
2020-12-14,-2.9291666666666667
2020-12-15,-2.5083333333333333
2020-12-16,-2.141666666666667
2020-12-17,-1.9833333333333334
2020-12-18,0.08750000000000004
2020-12-19,1.9166666666666667
2020-12-20,0.2750000000000001
2020-12-21,3.7291666666666665
2020-12-22,2.154166666666667
2020-12-23,5.416666666666667
2020-12-24,-7.670833333333333
2020-12-25,-9.145833333333334
2020-12-26,-2.525
2020-12-27,2.5208333333333335
2020-12-28,-2.504166666666667
2020-12-29,-2.191666666666667
2020-12-30,0.01250000000000003
2020-12-31,-3.216666666666667
