obj_name,pg,hour,day,dec_scenario,gen_scenario
28,0.866799345261165,23,5,High w_with_nuc,Normal
26,0.8667993452469117,23,5,High w_with_nuc,Normal
10,0.2792000084730965,23,5,High w_with_nuc,Normal
24,0.01400000998144993,23,5,High w_with_nuc,Normal
25,1.33500001333145,23,5,High w_with_nuc,Normal
23,1.54800001546145,23,5,High w_with_nuc,Normal
49,-9.915383340803244e-9,23,5,High w_with_nuc,Normal
5,0.09070000884395277,23,5,High w_with_nuc,Normal
31,0.92400000998145,23,5,High w_with_nuc,Normal
43,-9.906717747970563e-9,23,5,High w_with_nuc,Normal
39,-9.909356513602197e-9,23,5,High w_with_nuc,Normal
34,0.7722000005157061,23,5,High w_with_nuc,Normal
44,-9.906717747970563e-9,23,5,High w_with_nuc,Normal
17,-9.908103146862326e-9,23,5,High w_with_nuc,Normal
37,-9.92401827827112e-9,23,5,High w_with_nuc,Normal
47,-9.982172095524589e-9,23,5,High w_with_nuc,Normal
9,0.2792000084730965,23,5,High w_with_nuc,Normal
12,0.2792000084730965,23,5,High w_with_nuc,Normal
20,-9.906205781380418e-9,23,5,High w_with_nuc,Normal
6,0.86500000998145,23,5,High w_with_nuc,Normal
14,-9.9058119236965e-9,23,5,High w_with_nuc,Normal
7,0.04700000890557669,23,5,High w_with_nuc,Normal
8,0.2792000084730965,23,5,High w_with_nuc,Normal
19,-9.905984642716156e-9,23,5,High w_with_nuc,Normal
4,0.04530000890784148,23,5,High w_with_nuc,Normal
22,0.6760000099814499,23,5,High w_with_nuc,Normal
11,0.2792000084730965,23,5,High w_with_nuc,Normal
35,0.7722000005157061,23,5,High w_with_nuc,Normal
13,0.2792000084730965,23,5,High w_with_nuc,Normal
15,-9.905539222040298e-9,23,5,High w_with_nuc,Normal
16,-9.908103146862326e-9,23,5,High w_with_nuc,Normal
40,-9.906717747970563e-9,23,5,High w_with_nuc,Normal
46,0.2660000085066437,23,5,High w_with_nuc,Normal
21,0.18000000869363955,23,5,High w_with_nuc,Normal
38,-9.907128121529453e-9,23,5,High w_with_nuc,Normal
45,0.1750000087030813,23,5,High w_with_nuc,Normal
36,0.7722000005157061,23,5,High w_with_nuc,Normal
48,-9.915383340803244e-9,23,5,High w_with_nuc,Normal
18,-9.905688163874893e-9,23,5,High w_with_nuc,Normal
30,0.866799347778313,23,5,High w_with_nuc,Normal
3,0.04530000890784148,23,5,High w_with_nuc,Normal
32,0.05400000895094411,24,5,High w_with_nuc,Normal
29,0.9092523205243914,24,5,High w_with_nuc,Normal
1,0.045300008961508084,24,5,High w_with_nuc,Normal
2,0.045300008961508084,24,5,High w_with_nuc,Normal
41,-9.90630419179417e-9,24,5,High w_with_nuc,Normal
27,0.9092523177204073,24,5,High w_with_nuc,Normal
42,-9.90630419179417e-9,24,5,High w_with_nuc,Normal
33,0.7722000034535386,24,5,High w_with_nuc,Normal
28,0.9092523177254261,24,5,High w_with_nuc,Normal
26,0.909252317710467,24,5,High w_with_nuc,Normal
10,0.2792000085759794,24,5,High w_with_nuc,Normal
24,0.014000009981466197,24,5,High w_with_nuc,Normal
25,1.3350000133314661,24,5,High w_with_nuc,Normal
23,1.5480000154614662,24,5,High w_with_nuc,Normal
49,-9.91504319165322e-9,24,5,High w_with_nuc,Normal
5,0.09070000890390942,24,5,High w_with_nuc,Normal
31,0.9240000099814663,24,5,High w_with_nuc,Normal
43,-9.90630419179417e-9,24,5,High w_with_nuc,Normal
39,-9.90896607279024e-9,24,5,High w_with_nuc,Normal
34,0.7722000034535386,24,5,High w_with_nuc,Normal
44,-9.90630419179417e-9,24,5,High w_with_nuc,Normal
17,-9.907701809907333e-9,24,5,High w_with_nuc,Normal
37,-9.923744122254124e-9,24,5,High w_with_nuc,Normal
47,-9.982157043932787e-9,24,5,High w_with_nuc,Normal
9,0.2792000085759794,24,5,High w_with_nuc,Normal
12,0.2792000085759794,24,5,High w_with_nuc,Normal
20,-9.905787663082466e-9,24,5,High w_with_nuc,Normal
6,0.8650000099814662,24,5,High w_with_nuc,Normal
14,-9.905390278636106e-9,24,5,High w_with_nuc,Normal
7,0.04700000895946061,24,5,High w_with_nuc,Normal
8,0.2792000085759794,24,5,High w_with_nuc,Normal
19,-9.905564546083348e-9,24,5,High w_with_nuc,Normal
4,0.045300008961508084,24,5,High w_with_nuc,Normal
22,0.6760000099814661,24,5,High w_with_nuc,Normal
11,0.2792000085759794,24,5,High w_with_nuc,Normal
35,0.7722000034535386,24,5,High w_with_nuc,Normal
13,0.2792000085759794,24,5,High w_with_nuc,Normal
15,-9.905115126380416e-9,24,5,High w_with_nuc,Normal
16,-9.907701809907333e-9,24,5,High w_with_nuc,Normal
40,-9.90630419179417e-9,24,5,High w_with_nuc,Normal
46,0.26600000860520134,24,5,High w_with_nuc,Normal
21,0.18000000876968852,24,5,High w_with_nuc,Normal
38,-9.906718204032474e-9,24,5,High w_with_nuc,Normal
45,0.1750000087780665,24,5,High w_with_nuc,Normal
36,0.7722000034535386,24,5,High w_with_nuc,Normal
48,-9.91504319165322e-9,24,5,High w_with_nuc,Normal
18,-9.905265407545178e-9,24,5,High w_with_nuc,Normal
30,0.909252320524946,24,5,High w_with_nuc,Normal
3,0.045300008961508084,24,5,High w_with_nuc,Normal
32,0.05400000730190246,1,6,High w_with_nuc,Normal
29,0.9701253975395684,1,6,High w_with_nuc,Normal
1,0.04530000732728399,1,6,High w_with_nuc,Normal
2,0.04530000732728399,1,6,High w_with_nuc,Normal
41,-9.740217725985303e-9,1,6,High w_with_nuc,Normal
27,0.9701253883742821,1,6,High w_with_nuc,Normal
42,-9.740217725985303e-9,1,6,High w_with_nuc,Normal
33,0.7721999975114772,1,6,High w_with_nuc,Normal
28,0.9701253883890361,1,6,High w_with_nuc,Normal
26,0.970125388344996,1,6,High w_with_nuc,Normal
10,0.27920000642248527,1,6,High w_with_nuc,Normal
24,0.014000009949003725,1,6,High w_with_nuc,Normal
25,1.3350000132990036,1,6,High w_with_nuc,Normal
23,1.5480000154290037,1,6,High w_with_nuc,Normal
49,-9.764588067917616e-9,1,6,High w_with_nuc,Normal
5,0.09070000718930596,1,6,High w_with_nuc,Normal
31,0.9240000099490038,1,6,High w_with_nuc,Normal
43,-9.740217725985303e-9,1,6,High w_with_nuc,Normal
39,-9.747643960144487e-9,1,6,High w_with_nuc,Normal
34,0.7721999975114772,1,6,High w_with_nuc,Normal
44,-9.740217725985303e-9,1,6,High w_with_nuc,Normal
17,-9.744117199647165e-9,1,6,High w_with_nuc,Normal
37,-9.788823387597101e-9,1,6,High w_with_nuc,Normal
47,-9.950730396177728e-9,1,6,High w_with_nuc,Normal
9,0.27920000642248527,1,6,High w_with_nuc,Normal
12,0.27920000642248527,1,6,High w_with_nuc,Normal
20,-9.738776378909045e-9,1,6,High w_with_nuc,Normal
6,0.8650000099490037,1,6,High w_with_nuc,Normal
14,-9.737667429286327e-9,1,6,High w_with_nuc,Normal
7,0.04700000732236199,1,6,High w_with_nuc,Normal
8,0.27920000642248527,1,6,High w_with_nuc,Normal
19,-9.738153751063673e-9,1,6,High w_with_nuc,Normal
4,0.04530000732728398,1,6,High w_with_nuc,Normal
22,0.6760000099490037,1,6,High w_with_nuc,Normal
11,0.27920000642248527,1,6,High w_with_nuc,Normal
35,0.7721999975114772,1,6,High w_with_nuc,Normal
13,0.27920000642248527,1,6,High w_with_nuc,Normal
15,-9.736899549445599e-9,1,6,High w_with_nuc,Normal
16,-9.744117199647165e-9,1,6,High w_with_nuc,Normal
40,-9.740217725985303e-9,1,6,High w_with_nuc,Normal
46,0.26600000648955174,1,6,High w_with_nuc,Normal
21,0.18000000687164117,1,6,High w_with_nuc,Normal
38,-9.741372932892131e-9,1,6,High w_with_nuc,Normal
45,0.1750000068913133,1,6,High w_with_nuc,Normal
36,0.7721999975114772,1,6,High w_with_nuc,Normal
48,-9.764588067917616e-9,1,6,High w_with_nuc,Normal
18,-9.737318949277165e-9,1,6,High w_with_nuc,Normal
30,0.9701253975411789,1,6,High w_with_nuc,Normal
3,0.04530000732728398,1,6,High w_with_nuc,Normal
32,0.05400000686729133,2,6,High w_with_nuc,Normal
29,0.843028261057981,2,6,High w_with_nuc,Normal
1,0.0453000069014566,2,6,High w_with_nuc,Normal
2,0.0453000069014566,2,6,High w_with_nuc,Normal
41,-9.743642086073625e-9,2,6,High w_with_nuc,Normal
27,0.8430282544996434,2,6,High w_with_nuc,Normal
42,-9.743642086073625e-9,2,6,High w_with_nuc,Normal
33,0.7721999751015601,2,6,High w_with_nuc,Normal
28,0.8430282545124562,2,6,High w_with_nuc,Normal
26,0.8430282544742813,2,6,High w_with_nuc,Normal
10,0.27920000561604846,2,6,High w_with_nuc,Normal
24,0.014000009948869652,2,6,High w_with_nuc,Normal
25,1.3350000132988695,2,6,High w_with_nuc,Normal
23,1.5480000154288696,2,6,High w_with_nuc,Normal
49,-9.767403562615324e-9,2,6,High w_with_nuc,Normal
5,0.09070000671447179,2,6,High w_with_nuc,Normal
31,0.9240000099488698,2,6,High w_with_nuc,Normal
43,-9.743642086073625e-9,2,6,High w_with_nuc,Normal
39,-9.750876556547117e-9,2,6,High w_with_nuc,Normal
34,0.7721999751015601,2,6,High w_with_nuc,Normal
44,-9.743642086073625e-9,2,6,High w_with_nuc,Normal
17,-9.74744018577326e-9,2,6,High w_with_nuc,Normal
37,-9.791091812795507e-9,2,6,High w_with_nuc,Normal
47,-9.950854899940601e-9,2,6,High w_with_nuc,Normal
9,0.27920000561604846,2,6,High w_with_nuc,Normal
12,0.27920000561604846,2,6,High w_with_nuc,Normal
20,-9.742238589876959e-9,2,6,High w_with_nuc,Normal
6,0.8650000099488697,2,6,High w_with_nuc,Normal
14,-9.741158901841483e-9,2,6,High w_with_nuc,Normal
7,0.04700000689483934,2,6,High w_with_nuc,Normal
8,0.27920000561604846,2,6,High w_with_nuc,Normal
19,-9.741632376204602e-9,2,6,High w_with_nuc,Normal
4,0.0453000069014566,2,6,High w_with_nuc,Normal
22,0.6760000099488697,2,6,High w_with_nuc,Normal
11,0.27920000561604846,2,6,High w_with_nuc,Normal
35,0.7721999751015601,2,6,High w_with_nuc,Normal
13,0.2792000056160484,2,6,High w_with_nuc,Normal
15,-9.74041135504652e-9,2,6,High w_with_nuc,Normal
16,-9.74744018577326e-9,2,6,High w_with_nuc,Normal
40,-9.743642086073625e-9,2,6,High w_with_nuc,Normal
46,0.266000005716335,2,6,High w_with_nuc,Normal
21,0.18000000627196017,2,6,High w_with_nuc,Normal
38,-9.74476710457335e-9,2,6,High w_with_nuc,Normal
45,0.17500000629986348,2,6,High w_with_nuc,Normal
36,0.7721999751015601,2,6,High w_with_nuc,Normal
48,-9.767403562615324e-9,2,6,High w_with_nuc,Normal
18,-9.74081964217548e-9,2,6,High w_with_nuc,Normal
30,0.8430282610593796,2,6,High w_with_nuc,Normal
3,0.0453000069014566,2,6,High w_with_nuc,Normal
32,0.05400000666834169,3,6,High w_with_nuc,Normal
29,0.7959117259383177,3,6,High w_with_nuc,Normal
1,0.04530000670695745,3,6,High w_with_nuc,Normal
2,0.04530000670695745,3,6,High w_with_nuc,Normal
41,-9.744888714605561e-9,3,6,High w_with_nuc,Normal
27,0.7959117200599494,3,6,High w_with_nuc,Normal
42,-9.744888714605561e-9,3,6,High w_with_nuc,Normal
33,0.772199905543284,3,6,High w_with_nuc,Normal
28,0.7959117200720381,3,6,High w_with_nuc,Normal
26,0.795911720036026,3,6,High w_with_nuc,Normal
10,0.27920000521629396,3,6,High w_with_nuc,Normal
24,0.01400000994881977,3,6,High w_with_nuc,Normal
25,1.3350000132988198,3,6,High w_with_nuc,Normal
23,1.5480000154288198,3,6,High w_with_nuc,Normal
49,-9.768430267222244e-9,3,6,High w_with_nuc,Normal
5,0.0907000064949584,3,6,High w_with_nuc,Normal
31,0.9240000099488198,3,6,High w_with_nuc,Normal
43,-9.744888714605561e-9,3,6,High w_with_nuc,Normal
39,-9.752053979222228e-9,3,6,High w_with_nuc,Normal
34,0.7721999055438351,3,6,High w_with_nuc,Normal
44,-9.744888714605561e-9,3,6,High w_with_nuc,Normal
17,-9.748650235967146e-9,3,6,High w_with_nuc,Normal
37,-9.791920414080826e-9,3,6,High w_with_nuc,Normal
47,-9.950900895355162e-9,3,6,High w_with_nuc,Normal
9,0.27920000521629396,3,6,High w_with_nuc,Normal
12,0.27920000521629396,3,6,High w_with_nuc,Normal
20,-9.743498872210674e-9,3,6,High w_with_nuc,Normal
6,0.8650000099488198,3,6,High w_with_nuc,Normal
14,-9.742429738218603e-9,3,6,High w_with_nuc,Normal
7,0.04700000669948237,3,6,High w_with_nuc,Normal
8,0.27920000521629396,3,6,High w_with_nuc,Normal
19,-9.742898578934447e-9,3,6,High w_with_nuc,Normal
4,0.04530000670695745,3,6,High w_with_nuc,Normal
22,0.6760000099488197,3,6,High w_with_nuc,Normal
11,0.27920000521629396,3,6,High w_with_nuc,Normal
35,0.7721999055429098,3,6,High w_with_nuc,Normal
13,0.27920000521629396,3,6,High w_with_nuc,Normal
15,-9.741689524467883e-9,3,6,High w_with_nuc,Normal
16,-9.748650235967146e-9,3,6,High w_with_nuc,Normal
40,-9.744888714605561e-9,3,6,High w_with_nuc,Normal
46,0.26600000533545526,3,6,High w_with_nuc,Normal
21,0.180000005986768,3,6,High w_with_nuc,Normal
38,-9.746002841896314e-9,3,6,High w_with_nuc,Normal
45,0.17500000601908525,3,6,High w_with_nuc,Normal
36,0.772199905542885,3,6,High w_with_nuc,Normal
48,-9.768430267222244e-9,3,6,High w_with_nuc,Normal
18,-9.742093803907519e-9,3,6,High w_with_nuc,Normal
30,0.7959117259396412,3,6,High w_with_nuc,Normal
3,0.04530000670695745,3,6,High w_with_nuc,Normal
32,0.05400000667771499,4,6,High w_with_nuc,Normal
29,0.7980048112573493,4,6,High w_with_nuc,Normal
1,0.04530000671611504,4,6,High w_with_nuc,Normal
2,0.04530000671611504,4,6,High w_with_nuc,Normal
41,-9.744833592432337e-9,4,6,High w_with_nuc,Normal
27,0.7980048053486796,4,6,High w_with_nuc,Normal
42,-9.744833592432337e-9,4,6,High w_with_nuc,Normal
33,0.7721999141394,4,6,High w_with_nuc,Normal
28,0.7980048053608046,4,6,High w_with_nuc,Normal
26,0.7980048053246928,4,6,High w_with_nuc,Normal
10,0.2792000052355947,4,6,High w_with_nuc,Normal
24,0.014000009948821989,4,6,High w_with_nuc,Normal
25,1.335000013298822,4,6,High w_with_nuc,Normal
23,1.548000015428822,4,6,High w_with_nuc,Normal
49,-9.768384849859639e-9,4,6,High w_with_nuc,Normal
5,0.09070000650533115,4,6,High w_with_nuc,Normal
31,0.924000009948822,4,6,High w_with_nuc,Normal
43,-9.744833592432337e-9,4,6,High w_with_nuc,Normal
39,-9.75200191030176e-9,4,6,High w_with_nuc,Normal
34,0.7721999141395736,4,6,High w_with_nuc,Normal
44,-9.744833592432337e-9,4,6,High w_with_nuc,Normal
17,-9.748596727499425e-9,4,6,High w_with_nuc,Normal
37,-9.791883744265059e-9,4,6,High w_with_nuc,Normal
47,-9.9508988539026e-9,4,6,High w_with_nuc,Normal
9,0.2792000052355947,4,6,High w_with_nuc,Normal
12,0.2792000052355947,4,6,High w_with_nuc,Normal
20,-9.743443147716556e-9,4,6,High w_with_nuc,Normal
6,0.865000009948822,4,6,High w_with_nuc,Normal
14,-9.742373548152626e-9,4,6,High w_with_nuc,Normal
7,0.04700000670868152,4,6,High w_with_nuc,Normal
8,0.2792000052355947,4,6,High w_with_nuc,Normal
19,-9.742842593273267e-9,4,6,High w_with_nuc,Normal
4,0.04530000671611504,4,6,High w_with_nuc,Normal
22,0.6760000099488219,4,6,High w_with_nuc,Normal
11,0.2792000052355947,4,6,High w_with_nuc,Normal
35,0.7721999141392824,4,6,High w_with_nuc,Normal
13,0.2792000052355947,4,6,High w_with_nuc,Normal
15,-9.741633010908128e-9,4,6,High w_with_nuc,Normal
16,-9.748596727499425e-9,4,6,High w_with_nuc,Normal
40,-9.744833592432337e-9,4,6,High w_with_nuc,Normal
46,0.26600000535380824,4,6,High w_with_nuc,Normal
21,0.1800000060003609,4,6,High w_with_nuc,Normal
38,-9.745948200188409e-9,4,6,High w_with_nuc,Normal
45,0.17500000603246046,4,6,High w_with_nuc,Normal
36,0.7721999141392746,4,6,High w_with_nuc,Normal
48,-9.768384849859639e-9,4,6,High w_with_nuc,Normal
18,-9.742037467146696e-9,4,6,High w_with_nuc,Normal
30,0.7980048112586753,4,6,High w_with_nuc,Normal
3,0.04530000671611504,4,6,High w_with_nuc,Normal
32,0.05400000642105591,5,6,High w_with_nuc,Normal
29,0.7446494214686253,5,6,High w_with_nuc,Normal
1,0.04530000646557851,5,6,High w_with_nuc,Normal
2,0.04530000646557851,5,6,High w_with_nuc,Normal
41,-9.746231335194758e-9,5,6,High w_with_nuc,Normal
27,0.7446494161960822,5,6,High w_with_nuc,Normal
42,-9.746231335194758e-9,5,6,High w_with_nuc,Normal
33,0.7446493230319203,5,6,High w_with_nuc,Normal
28,0.7446494162073879,5,6,High w_with_nuc,Normal
26,0.7446494161737267,5,6,High w_with_nuc,Normal
10,0.2792000046894428,5,6,High w_with_nuc,Normal
24,0.01400000994876539,5,6,High w_with_nuc,Normal
25,1.3350000132987654,5,6,High w_with_nuc,Normal
23,1.5480000154287654,5,6,High w_with_nuc,Normal
49,-9.769537065622818e-9,5,6,High w_with_nuc,Normal
5,0.09070000622020352,5,6,High w_with_nuc,Normal
31,0.9240000099487655,5,6,High w_with_nuc,Normal
43,-9.746231335194758e-9,5,6,High w_with_nuc,Normal
39,-9.753322426600075e-9,5,6,High w_with_nuc,Normal
34,0.7446493229834316,5,6,High w_with_nuc,Normal
44,-9.746231335194758e-9,5,6,High w_with_nuc,Normal
17,-9.74995365672604e-9,5,6,High w_with_nuc,Normal
37,-9.792814490181306e-9,5,6,High w_with_nuc,Normal
47,-9.950950840204728e-9,5,6,High w_with_nuc,Normal
9,0.2792000046894428,5,6,High w_with_nuc,Normal
12,0.2792000046894427,5,6,High w_with_nuc,Normal
20,-9.744856122864092e-9,5,6,High w_with_nuc,Normal
6,0.8650000099487655,5,6,High w_with_nuc,Normal
14,-9.743798296662524e-9,5,6,High w_with_nuc,Normal
7,0.04700000645696598,5,6,High w_with_nuc,Normal
8,0.2792000046894428,5,6,High w_with_nuc,Normal
19,-9.744262172902723e-9,5,6,High w_with_nuc,Normal
4,0.0453000064655785,5,6,High w_with_nuc,Normal
22,0.6760000099487654,5,6,High w_with_nuc,Normal
11,0.2792000046894427,5,6,High w_with_nuc,Normal
35,0.7446493230642389,5,6,High w_with_nuc,Normal
13,0.2792000046894427,5,6,High w_with_nuc,Normal
15,-9.743065939131793e-9,5,6,High w_with_nuc,Normal
16,-9.74995365672604e-9,5,6,High w_with_nuc,Normal
40,-9.746231335194758e-9,5,6,High w_with_nuc,Normal
46,0.2660000048358952,5,6,High w_with_nuc,Normal
21,0.18000000562242396,5,6,High w_with_nuc,Normal
38,-9.7473337916521e-9,5,6,High w_with_nuc,Normal
45,0.1750000056608474,5,6,High w_with_nuc,Normal
36,0.744649323066377,5,6,High w_with_nuc,Normal
48,-9.769537065622818e-9,5,6,High w_with_nuc,Normal
18,-9.74346592500612e-9,5,6,High w_with_nuc,Normal
30,0.7446494214698623,5,6,High w_with_nuc,Normal
3,0.0453000064655785,5,6,High w_with_nuc,Normal
32,0.05400000615675127,6,6,High w_with_nuc,Normal
29,0.6971526612794097,6,6,High w_with_nuc,Normal
1,0.04530000620804554,6,6,High w_with_nuc,Normal
2,0.04530000620804554,6,6,High w_with_nuc,Normal
41,-9.747462779563657e-9,6,6,High w_with_nuc,Normal
27,0.6971526565149733,6,6,High w_with_nuc,Normal
42,-9.747462779563657e-9,6,6,High w_with_nuc,Normal
33,0.697152621107298,6,6,High w_with_nuc,Normal
28,0.6971526565255578,6,6,High w_with_nuc,Normal
26,0.6971526564940673,6,6,High w_with_nuc,Normal
10,0.2792000040859432,6,6,High w_with_nuc,Normal
24,0.014000009948714899,6,6,High w_with_nuc,Normal
25,1.3350000132987148,6,6,High w_with_nuc,Normal
23,1.5480000154287148,6,6,High w_with_nuc,Normal
49,-9.770553161225704e-9,6,6,High w_with_nuc,Normal
5,0.0907000059241737,6,6,High w_with_nuc,Normal
31,0.924000009948715,6,6,High w_with_nuc,Normal
43,-9.747462779563657e-9,6,6,High w_with_nuc,Normal
39,-9.754486169479008e-9,6,6,High w_with_nuc,Normal
34,0.6971526210620617,6,6,High w_with_nuc,Normal
44,-9.747462779563657e-9,6,6,High w_with_nuc,Normal
17,-9.751149325083953e-9,6,6,High w_with_nuc,Normal
37,-9.793636060226952e-9,6,6,High w_with_nuc,Normal
47,-9.950997025680279e-9,6,6,High w_with_nuc,Normal
9,0.2792000040859432,6,6,High w_with_nuc,Normal
12,0.2792000040859432,6,6,High w_with_nuc,Normal
20,-9.746100917443867e-9,6,6,High w_with_nuc,Normal
6,0.865000009948715,6,6,High w_with_nuc,Normal
14,-9.745053409080861e-9,6,6,High w_with_nuc,Normal
7,0.04700000619813043,6,6,High w_with_nuc,Normal
8,0.2792000040859432,6,6,High w_with_nuc,Normal
19,-9.745512755544138e-9,6,6,High w_with_nuc,Normal
4,0.045300006208045536,6,6,High w_with_nuc,Normal
22,0.6760000099487149,6,6,High w_with_nuc,Normal
11,0.2792000040859432,6,6,High w_with_nuc,Normal
35,0.6971526211374993,6,6,High w_with_nuc,Normal
13,0.2792000040859432,6,6,High w_with_nuc,Normal
15,-9.744328219653426e-9,6,6,High w_with_nuc,Normal
16,-9.751149325083953e-9,6,6,High w_with_nuc,Normal
40,-9.747462779563657e-9,6,6,High w_with_nuc,Normal
46,0.26600000426700565,6,6,High w_with_nuc,Normal
21,0.18000000522037504,6,6,High w_with_nuc,Normal
38,-9.748554585381448e-9,6,6,High w_with_nuc,Normal
45,0.1750000052661435,6,6,High w_with_nuc,Normal
36,0.6971526211394977,6,6,High w_with_nuc,Normal
48,-9.770553161225704e-9,6,6,High w_with_nuc,Normal
18,-9.744724288068201e-9,6,6,High w_with_nuc,Normal
30,0.6971526612805661,6,6,High w_with_nuc,Normal
3,0.045300006208045536,6,6,High w_with_nuc,Normal
32,0.05400000668870724,7,6,High w_with_nuc,Normal
29,0.8004745745921117,7,6,High w_with_nuc,Normal
1,0.04530000672685508,7,6,High w_with_nuc,Normal
2,0.04530000672685508,7,6,High w_with_nuc,Normal
41,-9.744768519556625e-9,7,6,High w_with_nuc,Normal
27,0.8004745686495027,7,6,High w_with_nuc,Normal
42,-9.744768519556625e-9,7,6,High w_with_nuc,Normal
33,0.7721999225554593,7,6,High w_with_nuc,Normal
28,0.8004745686616644,7,6,High w_with_nuc,Normal
26,0.800474568625449,7,6,High w_with_nuc,Normal
10,0.2792000052581687,7,6,High w_with_nuc,Normal
24,0.014000009948824606,7,6,High w_with_nuc,Normal
25,1.3350000132988247,7,6,High w_with_nuc,Normal
23,1.5480000154288247,7,6,High w_with_nuc,Normal
49,-9.768331236048083e-9,7,6,High w_with_nuc,Normal
5,0.09070000651749162,7,6,High w_with_nuc,Normal
31,0.9240000099488247,7,6,High w_with_nuc,Normal
43,-9.744768519556625e-9,7,6,High w_with_nuc,Normal
39,-9.751940442664192e-9,7,6,High w_with_nuc,Normal
34,0.772199922555519,7,6,High w_with_nuc,Normal
44,-9.744768519556625e-9,7,6,High w_with_nuc,Normal
17,-9.74853356007385e-9,7,6,High w_with_nuc,Normal
37,-9.791840458547625e-9,7,6,High w_with_nuc,Normal
47,-9.95089644484482e-9,7,6,High w_with_nuc,Normal
9,0.2792000052581687,7,6,High w_with_nuc,Normal
12,0.2792000052581687,7,6,High w_with_nuc,Normal
20,-9.743377363625015e-9,7,6,High w_with_nuc,Normal
6,0.8650000099488246,7,6,High w_with_nuc,Normal
14,-9.742307214322585e-9,7,6,High w_with_nuc,Normal
7,0.047000006719470154,7,6,High w_with_nuc,Normal
8,0.27920000525816874,7,6,High w_with_nuc,Normal
19,-9.742776500798732e-9,7,6,High w_with_nuc,Normal
4,0.04530000672685507,7,6,High w_with_nuc,Normal
22,0.6760000099488246,7,6,High w_with_nuc,Normal
11,0.2792000052581687,7,6,High w_with_nuc,Normal
35,0.7721999225554188,7,6,High w_with_nuc,Normal
13,0.2792000052581687,7,6,High w_with_nuc,Normal
15,-9.741566295112022e-9,7,6,High w_with_nuc,Normal
16,-9.74853356007385e-9,7,6,High w_with_nuc,Normal
40,-9.744768519556625e-9,7,6,High w_with_nuc,Normal
46,0.26600000537527846,7,6,High w_with_nuc,Normal
21,0.18000000601628158,7,6,High w_with_nuc,Normal
38,-9.745883694642807e-9,7,6,High w_with_nuc,Normal
45,0.17500000604812715,7,6,High w_with_nuc,Normal
36,0.7721999225554161,7,6,High w_with_nuc,Normal
48,-9.768331236048083e-9,7,6,High w_with_nuc,Normal
18,-9.741970960103317e-9,7,6,High w_with_nuc,Normal
30,0.8004745745934456,7,6,High w_with_nuc,Normal
3,0.04530000672685507,7,6,High w_with_nuc,Normal
32,0.054000006233407345,8,6,High w_with_nuc,Normal
29,0.7102418299034361,8,6,High w_with_nuc,Normal
1,0.04530000628268895,8,6,High w_with_nuc,Normal
2,0.04530000628268895,8,6,High w_with_nuc,Normal
41,-9.747124612398578e-9,8,6,High w_with_nuc,Normal
27,0.7102418250077022,8,6,High w_with_nuc,Normal
42,-9.747124612398578e-9,8,6,High w_with_nuc,Normal
33,0.710241782295546,8,6,High w_with_nuc,Normal
28,0.7102418250184837,8,6,High w_with_nuc,Normal
26,0.7102418249863959,8,6,High w_with_nuc,Normal
10,0.27920000426553154,8,6,High w_with_nuc,Normal
24,0.014000009948728824,8,6,High w_with_nuc,Normal
25,1.3350000132987287,8,6,High w_with_nuc,Normal
23,1.5480000154287288,8,6,High w_with_nuc,Normal
49,-9.770274040791721e-9,8,6,High w_with_nuc,Normal
5,0.09070000601028438,8,6,High w_with_nuc,Normal
31,0.9240000099487289,8,6,High w_with_nuc,Normal
43,-9.747124612398578e-9,8,6,High w_with_nuc,Normal
39,-9.754166562395841e-9,8,6,High w_with_nuc,Normal
34,0.7102417822494183,8,6,High w_with_nuc,Normal
44,-9.747124612398578e-9,8,6,High w_with_nuc,Normal
17,-9.75082096541992e-9,8,6,High w_with_nuc,Normal
37,-9.793410302850926e-9,8,6,High w_with_nuc,Normal
47,-9.950984306560063e-9,8,6,High w_with_nuc,Normal
9,0.27920000426553154,8,6,High w_with_nuc,Normal
12,0.27920000426553154,8,6,High w_with_nuc,Normal
20,-9.745759090694664e-9,8,6,High w_with_nuc,Normal
6,0.8650000099487288,8,6,High w_with_nuc,Normal
14,-9.744708754057547e-9,8,6,High w_with_nuc,Normal
7,0.04700000627316085,8,6,High w_with_nuc,Normal
8,0.27920000426553154,8,6,High w_with_nuc,Normal
19,-9.745169342193686e-9,8,6,High w_with_nuc,Normal
4,0.045300006282688945,8,6,High w_with_nuc,Normal
22,0.6760000099487288,8,6,High w_with_nuc,Normal
11,0.27920000426553154,8,6,High w_with_nuc,Normal
35,0.7102417823263277,8,6,High w_with_nuc,Normal
13,0.27920000426553154,8,6,High w_with_nuc,Normal
15,-9.743981599782895e-9,8,6,High w_with_nuc,Normal
16,-9.75082096541992e-9,8,6,High w_with_nuc,Normal
40,-9.747124612398578e-9,8,6,High w_with_nuc,Normal
46,0.266000004435923,8,6,High w_with_nuc,Normal
21,0.18000000533836144,8,6,High w_with_nuc,Normal
38,-9.748219337863831e-9,8,6,High w_with_nuc,Normal
45,0.17500000538190846,8,6,High w_with_nuc,Normal
36,0.7102417823283614,8,6,High w_with_nuc,Normal
48,-9.770274040791721e-9,8,6,High w_with_nuc,Normal
18,-9.744378742009391e-9,8,6,High w_with_nuc,Normal
