f_ENS,f_con_peak,f_con_tot,f_disvi_tot,f_emit,f_gen,f_with_peak,f_with_tot,dec_label,gen_scenario
-0.00018143997902984605,4.133644173965386e7,2.8543972725558126e8,0.0,67.7275632155794,5.050379647638455e6,5.8256851086726904e7,3.700919341802199e8,D000377,Normal
-0.00018143997723960663,4.3035956937027924e7,2.97948383396536e8,0.0,60.126765724136064,4.8463088259612e6,6.073019189423948e7,3.857277528971531e8,D000378,Normal
-0.00018143997723960663,4.3035956931732826e7,2.9794838336208004e8,0.0,60.12676574630061,4.846308826533511e6,6.073019188977701e7,3.857277528599032e8,D000379,Normal
-0.00018143997723960663,4.303595692059984e7,2.97948383288888e8,0.0,60.12676579226737,4.846308827730114e6,6.073019187848279e7,3.857277527757063e8,D000380,Normal
-0.00018143997723960663,4.303595692977684e7,2.979483833492794e8,0.0,60.126765754422905,4.846308826743804e6,6.073019188793564e7,3.857277528455512e8,D000381,Normal
-0.00018143997813472668,4.303595691556972e7,2.9794838344359463e8,0.0,60.12676574517933,4.846308827664243e6,6.073019187293727e7,3.8572774838427573e8,D000382,Normal
-0.00018143997723960663,4.303595684582592e7,2.979483827880314e8,0.0,60.12676609907224,4.8463088358297795e6,6.073019178919712e7,3.857277521615257e8,D000383,Normal
-0.00018143997723960663,4.3035956908567265e7,2.979483832091851e8,0.0,60.12676584158005,4.8463088290062975e6,6.073019186496794e7,3.857277526803001e8,D000384,Normal
-0.00018143997723960663,4.303595674223202e7,2.979483820690509e8,0.0,60.12676653664555,4.846308847585384e6,6.073019166069812e7,3.857277512657318e8,D000385,Normal
-0.00018143997902984605,4.1336441601631925e7,2.854397263595805e8,0.0,67.72756375837793,5.050379662147516e6,5.8256850948502e7,3.7009193305024153e8,D000386,Normal
-0.00018143997813472635,4.30359568178772e7,2.9794838279123443e8,0.0,60.12676569144497,4.846308823921716e6,6.0730191848230734e7,3.857277489708674e8,D000387,Normal
-0.00018143997902984643,4.303595659210452e7,2.9794838254380214e8,0.0,60.12676564058105,4.846308823830697e6,6.0730192317835204e7,3.8572774941707814e8,D000388,Normal
-0.00018143997723960628,4.303595680591961e7,2.979483825346655e8,0.0,60.12676580515049,4.846308825462982e6,6.073019183806454e7,3.857277524633199e8,D000389,Normal
-0.00018143997902984643,4.303595659104768e7,2.979483825350895e8,0.0,60.12676564620139,4.846308824002024e6,6.073019231695168e7,3.8572774940767986e8,D000390,Normal
-0.00018143997723960628,4.303595680275621e7,2.9794838251386e8,0.0,60.12676581821583,4.846308825805403e6,6.073019183485217e7,3.8572775243940246e8,D000391,Normal
-0.00018143997813472635,4.303595677344259e7,2.979483825096717e8,0.0,60.1267658674095,4.846308828401816e6,6.073019180164971e7,3.857277486439983e8,D000392,Normal
-0.00018143997723960628,4.303595679867648e7,2.979483824869535e8,0.0,60.12676583501342,4.846308826242647e6,6.073019183053622e7,3.8572775240798783e8,D000393,Normal
-0.00018143997723960628,4.3035956752974175e7,2.979483821822261e8,0.0,60.12676602228969,4.84630883126431e6,6.073019177705793e7,3.857277520378301e8,D000394,Normal
-0.00018143997902984605,4.13364418483521e7,2.8543972820415986e8,0.0,67.72756283413254,5.050379637145001e6,5.8256851191538006e7,3.7009193198554933e8,D000395,Normal
-0.0001814399772396058,4.303595674638714e7,2.979483821440652e8,0.0,60.126765798016194,4.846308822887162e6,6.0730191874927185e7,3.8572775267263615e8,D000396,Normal
-0.000181439979029846,4.30359565408708e7,2.979483821185808e8,0.0,60.126765677193475,4.846308822460638e6,6.073019233789868e7,3.8572774954015696e8,D000397,Normal
-0.00018143997813472592,4.303595653666168e7,2.9794838188417214e8,0.0,60.12676576635891,4.846308823413865e6,6.0730192334536426e7,3.857277530778558e8,D000398,Normal
-0.00018143997813472592,4.303595654004906e7,2.9794838191329086e8,0.0,60.12676574752928,4.846308822881295e6,6.073019233730907e7,3.857277531091577e8,D000399,Normal
-0.000181439979029846,4.303595653507926e7,2.9794838207082665e8,0.0,60.126765708025204,4.8463088232595865e6,6.073019233309638e7,3.857277494889071e8,D000400,Normal
-0.000181439979029846,4.3035956718489006e7,2.9794838207255876e8,0.0,60.1267657609995,4.846308825004084e6,6.073019184901426e7,3.857277483384013e8,D000401,Normal
-0.0001814399781347259,4.303595673235137e7,2.979483822538872e8,0.0,60.12676578950666,4.846308823937314e6,6.073019186368679e7,3.8572774900316876e8,D000402,Normal
-0.000181439979029846,4.303595670984701e7,2.9794838201958907e8,0.0,60.12676579370496,4.846308825873597e6,6.073019183920544e7,3.8572774827458185e8,D000403,Normal
-0.0001814399772396058,4.3035956291246526e7,2.979396887886811e8,0.0,60.13204568015251,4.846447215787966e6,6.073019132067344e7,3.857168860209352e8,D000404,Normal
-0.00018143997992496727,4.303595952382455e7,2.956123251565796e8,0.0,60.12676526742278,4.846301973365112e6,6.07301993842272e7,4.112033887492436e8,D000405,Normal
-0.00018143997992496727,4.303595951195552e7,2.956123250868403e8,0.0,60.12676531021685,4.846301974497992e6,6.0730199371042125e7,4.1120338867297786e8,D000406,Normal
-0.00018143997992496727,4.303595946532381e7,2.956123248107643e8,0.0,60.12676547840924,4.846301978961155e6,6.073019931470777e7,4.112033883408006e8,D000407,Normal
-0.00018143997992496727,4.30359595064414e7,2.956123250543843e8,0.0,60.12676533004973,4.846301975020811e6,6.073019936460501e7,4.1120338863541675e8,D000408,Normal
-0.00018143997992496727,4.303595941957307e7,2.9561232453541154e8,0.0,60.126765645787756,4.846301983422113e6,6.073019925806359e7,4.112033880002066e8,D000409,Normal
-0.00018143997992496662,4.105728460467533e7,2.8310365808300006e8,0.0,67.7275607129126,5.050372725953992e6,5.825685581853066e7,3.9556755540682304e8,D000410,Normal
-0.00018143997992496727,4.3035959240295686e7,2.956123233653971e8,0.0,60.12676635653913,4.846302002375037e6,6.073019903453725e7,4.112033865414592e8,D000411,Normal
-0.0001814399790298464,4.105728407747377e7,2.831036554264283e8,0.0,67.72756178716581,5.050372752561908e6,5.8256855194095716e7,3.9556755262032485e8,D000412,Normal
-0.00018143997902984532,4.105728328239785e7,2.831036506342684e8,0.0,67.72756361832433,5.050372798025034e6,5.825685435849362e7,3.9556754741346276e8,D000413,Normal
-0.00018143997813472663,4.303595699385732e7,2.956123108919843e8,0.0,60.12676534576852,4.846301959889028e6,6.073019628303469e7,4.112033719717144e8,D000414,Normal
-0.00018143997723960655,4.303595698568007e7,2.956123110886527e8,0.0,60.12676542889452,4.846301961423559e6,6.073019627446449e7,4.1120337259346414e8,D000415,Normal
-0.00018143997723960655,4.303595696299376e7,2.9561231093735516e8,0.0,60.12676552143438,4.846301963856465e6,6.0730196248061806e7,4.1120337241871804e8,D000416,Normal
-0.00018143997723960655,4.303595698229785e7,2.9561231106613183e8,0.0,60.12676544271756,4.846301961757939e6,6.0730196270692214e7,4.112033725686641e8,D000417,Normal
-0.00018143997723960655,4.303595694917101e7,2.956123108448299e8,0.0,60.12676557783497,4.84630196535694e6,6.073019623132764e7,4.1120337230705965e8,D000418,Normal
-0.00018143997902984654,4.1057285367915004e7,2.831036632360574e8,0.0,67.7275577570964,5.050372646311335e6,5.825685677584314e7,3.955675622002353e8,D000419,Normal
-0.0001814399781347266,4.303595692404014e7,2.956123104314537e8,0.0,60.12676562123486,4.846301967092783e6,6.0730196200484484e7,4.112033714684473e8,D000420,Normal
-0.0001814399781347263,4.105728427030498e7,2.8310365699794066e8,0.0,67.72756097728322,5.050372730142246e6,5.8256855438397646e7,3.955675550216379e8,D000421,Normal
-0.0001814399781347252,4.105728330806455e7,2.83103650973547e8,0.0,67.72756351112415,5.05037279429277e6,5.825685439383998e7,3.955675482751007e8,D000422,Normal
-0.00018143997902984638,4.3035956596406914e7,2.9561230820893115e8,0.0,60.12676528867952,4.846301955989931e6,6.073019584807203e7,4.11203368662262e8,D000423,Normal
-0.00018143997902984638,4.303595659040312e7,2.9561230817211944e8,0.0,60.126765311493315,4.84630195656454e6,6.073019584221855e7,4.1120336862756443e8,D000424,Normal
-0.00018143997902984638,4.303595657678329e7,2.9561230808863175e8,0.0,60.1267653627436,4.846301957934424e6,6.073019582714905e7,4.112033685365944e8,D000425,Normal
-0.00018143997902984638,4.303595658811061e7,2.956123081580677e8,0.0,60.12676532015385,4.846301956784356e6,6.0730195839808434e7,4.112033686131197e8,D000426,Normal
-0.0001814399781347263,4.303595657014677e7,2.956123081999634e8,0.0,60.126765439287354,4.846301959273988e6,6.073019581939761e7,4.112033690181088e8,D000427,Normal
-0.0001814399781347263,4.303595642832886e7,2.956123072795856e8,0.0,60.12676599944304,4.846301974018645e6,6.0730195644594446e7,4.1120336788505495e8,D000428,Normal
-0.0001814399781347263,4.303595656035408e7,2.95612308137246e8,0.0,60.12676547757202,4.84630196028063e6,6.073019580772718e7,4.1120336894373673e8,D000429,Normal
-0.0001814399781347263,4.303595333522271e7,2.94724007040974e8,0.0,60.666274694796506,4.860706291184447e6,6.073019177890318e7,4.100929926358843e8,D000430,Normal
-0.0001814399781347252,4.105728335631353e7,2.8310365127863526e8,0.0,67.72756332665179,5.050372789314056e6,5.82568544577152e7,3.9556754868076545e8,D000431,Normal
-0.0001814399790298466,4.3035956850315414e7,2.956123097552695e8,0.0,60.126765294630815,4.846301958074208e6,6.073019611852215e7,4.112033703148974e8,D000432,Normal
-0.0001814399790298466,4.303595684277916e7,2.956123097090756e8,0.0,60.12676532314374,4.846301958863031e6,6.0730196110753015e7,4.112033702684722e8,D000433,Normal
-0.00018143997813472652,4.3035956823068485e7,2.956123097956301e8,0.0,60.126765450959454,4.846301961420139e6,6.073019608806998e7,4.1120337075832695e8,D000434,Normal
-0.0001814399790298466,4.303595683973119e7,2.9561230969039536e8,0.0,60.12676533461584,4.846301959121095e6,6.073019610739854e7,4.1120337024824184e8,D000435,Normal
-0.00018143997813472652,4.303595681185581e7,2.95612309723657e8,0.0,60.12676549483437,4.846301962589443e6,6.07301960745984e7,4.1120337067224383e8,D000436,Normal
-0.00018143997813472652,4.161093780130651e7,2.856366594134975e8,0.0,66.19065776498392,5.0088728922308255e6,5.869867819062815e7,3.9873380779394436e8,D000437,Normal
-0.00018143997813472652,4.303595679285635e7,2.956123096012713e8,0.0,60.12676556933937,4.846301964576714e6,6.073019605141953e7,4.11203370523331e8,D000438,Normal
-0.0001814399790298464,4.10572844056264e7,2.8310365741608775e8,0.0,67.72756058435613,5.050372720406648e6,5.825685560840295e7,3.955675551704477e8,D000439,Normal
-0.0001814399781347252,4.105728331704863e7,2.8310365103042203e8,0.0,67.72756347678597,5.050372793369658e6,5.825685440592357e7,3.955675483520191e8,D000440,Normal
-0.00018143997813472606,4.303595654418496e7,2.95612308036096e8,0.0,60.12676533505263,4.846301956126876e6,6.073019579890519e7,4.1120336888336027e8,D000441,Normal
-0.00018143997813472606,4.303595653858153e7,2.956123080002588e8,0.0,60.12676535730338,4.846301956631929e6,6.073019579355219e7,4.112033688502424e8,D000442,Normal
-0.00018143997902984616,4.303595652634223e7,2.9561230778168595e8,0.0,60.12676535292337,4.846301957223908e6,6.073019578020832e7,4.1120336821331346e8,D000443,Normal
-0.0001814399799249663,4.303595653647611e7,2.9561230770050716e8,0.0,60.126765266264336,4.846301955470924e6,6.073019579137592e7,4.112033677601527e8,D000444,Normal
-0.00018143997902984616,4.303595652060565e7,2.956123077465168e8,0.0,60.12676537444571,4.846301957749862e6,6.073019577358187e7,4.1120336817306554e8,D000445,Normal
-0.00018143997902984616,4.3035956425311044e7,2.9561230715744364e8,0.0,60.126765735095546,4.846301967374502e6,6.073019565693286e7,4.112033674893924e8,D000446,Normal
-0.00018143997902984616,4.303595651239858e7,2.956123076961675e8,0.0,60.1267654052009,4.8463019585867785e6,6.0730195763893485e7,4.112033681140203e8,D000447,Normal
-0.00018143997813472608,4.303595619171031e7,2.956123055108314e8,0.0,60.1267668680657,4.8463019965688875e6,6.073019536562895e7,4.112033658198352e8,D000448,Normal
-0.00018143997723960506,4.1057283375637785e7,2.8310365158471465e8,0.0,67.72756324630734,5.05037278602838e6,5.8256854482805096e7,3.955675496322262e8,D000449,Normal
-0.00018143997902984578,4.303595640446447e7,2.9561230704039955e8,0.0,60.12676528675095,4.846301953859539e6,6.0730195693075635e7,4.11203367670658e8,D000450,Normal
-0.00018143997902984578,4.3035956400118366e7,2.9561230701374835e8,0.0,60.126765303398784,4.846301954282457e6,6.073019568929425e7,4.1120336764862794e8,D000451,Normal
-0.00018143997902984578,4.30359563917204e7,2.956123069622834e8,0.0,60.12676533520979,4.846301955219792e6,6.073019568075199e7,4.1120336759764344e8,D000452,Normal
-0.00018143997902984578,4.303595639857211e7,2.956123070042707e8,0.0,60.12676530928306,4.846301954433301e6,6.073019568781693e7,4.1120336763989115e8,D000453,Normal
-0.0001814399799249659,4.303595638822816e7,2.956123068364341e8,0.0,60.12676529866583,4.846301954805657e6,6.073019567693102e7,4.112033670883651e8,D000454,Normal
-0.0001814399799249659,4.30359563533515e7,2.956123066316115e8,0.0,60.12676542370937,4.846301958135983e6,6.0730195635804355e7,4.112033668486695e8,D000455,Normal
-0.0001814399799249659,4.3035956383649245e7,2.956123068095818e8,0.0,60.1267653151243,4.846301955234191e6,6.0730195671777785e7,4.112033670585716e8,D000456,Normal
-0.0001814399799249659,4.3035956326008126e7,2.956123064702997e8,0.0,60.12676552185924,4.846301960781066e6,6.073019560232208e7,4.112033666516434e8,D000457,Normal
-0.0001814399790298453,4.105728354944041e7,2.831036522264579e8,0.0,67.7275626497753,5.050372772224407e6,5.825685470406048e7,3.955675494887632e8,D000458,Normal
-0.00018143997902984605,4.30359565007794e7,2.956123076267499e8,0.0,60.126765285089384,4.846301954980734e6,6.073019576111579e7,4.112033680928208e8,D000459,Normal
-0.00018143997902984605,4.30359564955362e7,2.956123075946109e8,0.0,60.12676530507235,4.846301955498988e6,6.073019575621306e7,4.112033680639311e8,D000460,Normal
-0.00018143997902984605,4.303595648447169e7,2.956123075268134e8,0.0,60.12676534680938,4.846301956592279e6,6.073019574433777e7,4.1120336799253094e8,D000461,Normal
-0.00018143997902984605,4.303595649359541e7,2.956123075827187e8,0.0,60.126765312424055,4.84630195568192e6,6.073019575424259e7,4.112033680521761e8,D000462,Normal
-0.00018143997902984605,4.303595647946193e7,2.9561230749610555e8,0.0,60.1267653656204,4.846301957096707e6,6.0730195738619804e7,4.112033679578596e8,D000463,Normal
-0.00018143997992496619,4.303595640981793e7,2.956123069573444e8,0.0,60.1267655648765,4.846301962943735e6,6.073019565403396e7,4.11203366955533e8,D000464,Normal
-0.00018143997902984605,4.30359564724814e7,2.956123074532951e8,0.0,60.1267653917939,4.846301957797237e6,6.073019573046458e7,4.112033679082379e8,D000465,Normal
-0.00018143997992496619,4.303595630625445e7,2.9561230633248115e8,0.0,60.12676594453935,4.846301973041475e6,6.0730195525276564e7,4.1120336617906773e8,D000466,Normal
-0.0001814399781347252,4.105728340035961e7,2.831036515564214e8,0.0,67.72756315832018,5.050372784825127e6,5.825685451466384e7,3.955675490408748e8,D000467,Normal
-0.0001814399781347256,4.303595638065493e7,2.956123069970973e8,0.0,60.12676533771897,4.846301953944308e6,6.073019568139869e7,4.112033681203041e8,D000468,Normal
-0.00018143997902984567,4.303595637655237e7,2.9561230687031984e8,0.0,60.12676530393611,4.846301953851373e6,6.073019567792182e7,4.112033675766485e8,D000469,Normal
-0.00018143997902984567,4.3035956368818e7,2.9561230682291806e8,0.0,60.126765333277774,4.846301954624322e6,6.073019567020911e7,4.112033675307429e8,D000470,Normal
-0.00018143997902984567,4.303595637510932e7,2.956123068614738e8,0.0,60.12676530943651,4.84630195399028e6,6.073019567657346e7,4.1120336756870115e8,D000471,Normal
-0.00018143997902984567,4.303595636567495e7,2.9561230679758954e8,0.0,60.1267653471139,4.846301954707565e6,6.073019566682448e7,4.112033675465374e8,D000472,Normal
-0.00018143997902984567,4.303595633646106e7,2.956123066180945e8,0.0,60.126765456804634,4.8463019576297775e6,6.073019563277632e7,4.1120336733921015e8,D000473,Normal
-0.00018143997902984567,4.303595636161707e7,2.956123067727132e8,0.0,60.12676536237902,4.846301955110605e6,6.0730195662322626e7,4.112033675193782e8,D000474,Normal
-0.00018143997992496575,4.303595631602312e7,2.9561230641325915e8,0.0,60.126765473722315,4.84630195895419e6,6.073019560792592e7,4.112033666840608e8,D000475,Normal
-0.0001814399790298453,4.105728336379215e7,2.8310365286390597e8,0.0,67.7275622597948,5.050372761723121e6,5.8256854000316955e7,3.955675503849436e8,D000476,Normal
-0.00018143997902984524,4.303595622567851e7,2.9561230644995785e8,0.0,60.126765294712676,4.846301952402046e6,6.0730195088518344e7,4.1120336744333506e8,D000477,Normal
-0.00018143997813472513,4.303595630479163e7,2.956123065112181e8,0.0,60.12676536091929,4.846301952940011e6,6.073019566590709e7,4.1120336800852287e8,D000478,Normal
-0.00018143997902984527,4.3035956299052015e7,2.9561230639329594e8,0.0,60.126765335149834,4.846301953072941e6,6.073019566068779e7,4.112033675006349e8,D000479,Normal
-0.00018143997813472513,4.303595630367302e7,2.956123065040672e8,0.0,60.126765365394675,4.846301953049236e6,6.073019566496427e7,4.1120336800282705e8,D000480,Normal
-0.00018143997902984527,4.303595629688885e7,2.956123063800411e8,0.0,60.126765343349916,4.846301953285875e6,6.073019565852808e7,4.1120336748782206e8,D000481,Normal
-0.00018143997902984527,4.303595628044295e7,2.956123062791832e8,0.0,60.126765405284075,4.846301954926269e6,6.073019564043991e7,4.11203367378791e8,D000482,Normal
-0.00018143997902984527,4.303595629422746e7,2.9561230636373186e8,0.0,60.126765353412196,4.846301953549728e6,6.073019565577174e7,4.112033674713716e8,D000483,Normal
-0.00018143997902984527,4.3035956271831445e7,2.9561230622626257e8,0.0,60.12676543761594,4.846301955792679e6,6.073019563037245e7,4.112033673174528e8,D000484,Normal
-0.00018143997813472516,4.3035955853385374e7,2.956036132586946e8,0.0,60.132045177755074,4.846440344473461e6,6.073019511053108e7,4.111925014999752e8,D000485,Normal
