DATE,ForecastedLoad,ClearedLoad,ActualLoad
1/24/2019 8:00:00 AM,91377,95243,94965
1/24/2019 9:00:00 AM,93114,94763,94247
1/24/2019 10:00:00 AM,92358,93556,92950
1/24/2019 11:00:00 AM,91224,91881,90990
1/24/2019 12:00:00 PM,89770,89677,89202
1/24/2019 1:00:00 PM,88082,87541,87434
1/24/2019 2:00:00 PM,86669,86161,86163
1/24/2019 3:00:00 PM,85669,84586,85471
1/24/2019 4:00:00 PM,84720,83573,84688
1/24/2019 5:00:00 PM,84578,84003,85676
1/24/2019 6:00:00 PM,86291,87085,88195
1/24/2019 7:00:00 PM,90703,91788,91992
1/24/2019 8:00:00 PM,92202,91493,92138
1/24/2019 9:00:00 PM,91778,90310,91433
1/24/2019 10:00:00 PM,90466,88716,90160
1/24/2019 11:00:00 PM,87460,85439,87392
1/25/2019 12:00:00 AM,84042,81322,84626
1/25/2019 1:00:00 AM,82682,82434,82561
1/25/2019 2:00:00 AM,81512,81014,81658
1/25/2019 3:00:00 AM,80944,81359,81952
1/25/2019 4:00:00 AM,80975,81483,82267
1/25/2019 5:00:00 AM,81228,82699,83429
1/25/2019 6:00:00 AM,83486,86475,86705
1/25/2019 7:00:00 AM,88414,92565,92475
1/25/2019 8:00:00 AM,95535,97885,97480
1/25/2019 9:00:00 AM,97005,97374,97163
1/25/2019 10:00:00 AM,95584,96452,95602
1/25/2019 11:00:00 AM,93967,94485,93464
1/25/2019 12:00:00 PM,92291,92303,90891
1/25/2019 1:00:00 PM,90304,89509,88384
1/25/2019 2:00:00 PM,88505,87425,86326
1/25/2019 3:00:00 PM,87078,86490,84630
1/25/2019 4:00:00 PM,85808,85482,83774
1/25/2019 5:00:00 PM,85427,85327,84607
1/25/2019 6:00:00 PM,86854,87318,87034
1/25/2019 7:00:00 PM,90176,91749,90140
1/25/2019 8:00:00 PM,91250,91534,
1/25/2019 9:00:00 PM,90595,90554,
1/25/2019 10:00:00 PM,89460,88197,87508
1/25/2019 11:00:00 PM,87208,85860,85140
1/26/2019 12:00:00 AM,84342,82866,81681
1/26/2019 1:00:00 AM,81397,79209,79741
1/26/2019 2:00:00 AM,79632,77310,78033
1/26/2019 3:00:00 AM,78554,76666,77494
1/26/2019 4:00:00 AM,78127,76635,77132
1/26/2019 5:00:00 AM,77855,76385,77860
1/26/2019 6:00:00 AM,78830,78377,79311
1/26/2019 7:00:00 AM,80319,80017,81622
1/26/2019 8:00:00 AM,82819,84436,84478
1/26/2019 9:00:00 AM,84557,85061,86580
1/26/2019 10:00:00 AM,85556,84887,86993
1/26/2019 11:00:00 AM,85430,84449,85564
1/26/2019 12:00:00 PM,84262,82827,83279
1/26/2019 1:00:00 PM,82450,80389,81215
1/26/2019 2:00:00 PM,80582,78656,79056
1/26/2019 3:00:00 PM,79352,77614,77454
1/26/2019 4:00:00 PM,78277,76529,76678
1/26/2019 5:00:00 PM,78307,77084,77124
1/26/2019 6:00:00 PM,79644,79045,79904
1/26/2019 7:00:00 PM,83112,83576,82889
1/26/2019 8:00:00 PM,84338,82731,82682
1/26/2019 9:00:00 PM,83624,81259,81424
1/26/2019 10:00:00 PM,82345,80187,80315
1/26/2019 11:00:00 PM,80358,77926,77897
1/27/2019 12:00:00 AM,78037,75957,75277
1/27/2019 1:00:00 AM,76496,72241,73338
1/27/2019 2:00:00 AM,74994,71375,72114
1/27/2019 3:00:00 AM,74132,70885,71897
1/27/2019 4:00:00 AM,73659,70841,72028
1/27/2019 5:00:00 AM,73751,70725,72464
1/27/2019 6:00:00 AM,74528,71580,73841
1/27/2019 7:00:00 AM,76069,73903,76370
1/27/2019 8:00:00 AM,78063,77967,79171
1/27/2019 9:00:00 AM,79736,79262,81088
1/27/2019 10:00:00 AM,80692,80166,81484
1/27/2019 11:00:00 AM,80706,79655,80990
1/27/2019 12:00:00 PM,79931,77354,79065
1/27/2019 1:00:00 PM,78880,75467,78268
1/27/2019 2:00:00 PM,78178,73986,77335
1/27/2019 3:00:00 PM,77264,73843,76502
1/27/2019 4:00:00 PM,76614,73611,76054
1/27/2019 5:00:00 PM,76949,74908,77266
1/27/2019 6:00:00 PM,78874,79410,81224
1/27/2019 7:00:00 PM,83059,84559,85271
1/27/2019 8:00:00 PM,84697,84318,85520
1/27/2019 9:00:00 PM,84402,83050,84912
1/27/2019 10:00:00 PM,82911,80599,82931
1/27/2019 11:00:00 PM,80467,77721,80092
1/28/2019 12:00:00 AM,77408,74277,77057
1/28/2019 1:00:00 AM,75425,70934,75251
1/28/2019 2:00:00 AM,73962,69496,74166
1/28/2019 3:00:00 AM,73477,69012,73661
1/28/2019 4:00:00 AM,73575,69379,73991
1/28/2019 5:00:00 AM,74437,70101,75217
1/28/2019 6:00:00 AM,76811,73852,78754
1/28/2019 7:00:00 AM,81920,81868,84387
1/28/2019 8:00:00 AM,87897,89922,89150
1/28/2019 9:00:00 AM,89380,89404,88921
1/28/2019 10:00:00 AM,88928,88278,87955
1/28/2019 11:00:00 AM,88435,87423,87105
1/28/2019 12:00:00 PM,87683,86025,86055
1/28/2019 1:00:00 PM,86783,84263,84757
1/28/2019 2:00:00 PM,85157,83027,83997
1/28/2019 3:00:00 PM,84585,82383,83274
1/28/2019 4:00:00 PM,84015,81335,82923
1/28/2019 5:00:00 PM,84041,81344,83418
1/28/2019 6:00:00 PM,85607,84571,86300
1/28/2019 7:00:00 PM,88647,89547,90003
1/28/2019 8:00:00 PM,89962,89016,90154
1/28/2019 9:00:00 PM,89262,87978,89119
1/28/2019 10:00:00 PM,87487,85429,87092
1/28/2019 11:00:00 PM,85053,83267,84224
1/29/2019 12:00:00 AM,81544,77871,80766
1/29/2019 1:00:00 AM,79773,78776,79182
1/29/2019 2:00:00 AM,78409,78873,78236
1/29/2019 3:00:00 AM,77904,78950,78188
1/29/2019 4:00:00 AM,77754,78676,78796
1/29/2019 5:00:00 AM,78897,80020,80530
1/29/2019 6:00:00 AM,81881,84714,84135
1/29/2019 7:00:00 AM,87587,93505,90330
1/29/2019 8:00:00 AM,94395,100436,95944
1/29/2019 9:00:00 AM,96775,100090,96183
1/29/2019 10:00:00 AM,96886,99722,95974
1/29/2019 11:00:00 AM,96377,99458,94646
1/29/2019 12:00:00 PM,95516,98022,93250
1/29/2019 1:00:00 PM,94268,97240,91911
1/29/2019 2:00:00 PM,93033,95772,91310
1/29/2019 3:00:00 PM,92112,94780,90526
1/29/2019 4:00:00 PM,91325,93639,89949
1/29/2019 5:00:00 PM,91435,94726,90705
1/29/2019 6:00:00 PM,93438,98685,93540
1/29/2019 7:00:00 PM,97470,102941,98264
1/29/2019 8:00:00 PM,99856,102621,98222
1/29/2019 9:00:00 PM,99785,101992,97544
1/29/2019 10:00:00 PM,98281,99873,96043
1/29/2019 11:00:00 PM,95368,96457,93342
1/30/2019 12:00:00 AM,92125,92068,90723
1/30/2019 1:00:00 AM,90417,90198,88985
1/30/2019 2:00:00 AM,88988,88699,87856
1/30/2019 3:00:00 AM,88374,88146,87473
1/30/2019 4:00:00 AM,88407,87906,87916
1/30/2019 5:00:00 AM,89259,88621,89354
1/30/2019 6:00:00 AM,91372,92557,92341
1/30/2019 7:00:00 AM,96232,99174,97101
1/30/2019 8:00:00 AM,102386,102556,100377
1/30/2019 9:00:00 AM,104052,102589,100257
1/30/2019 10:00:00 AM,103202,101384,99406
1/30/2019 11:00:00 AM,101734,100511,97936
1/30/2019 12:00:00 PM,99924,98649,96480
1/30/2019 1:00:00 PM,97919,96582,95145
1/30/2019 2:00:00 PM,96268,95137,94016
1/30/2019 3:00:00 PM,94904,93417,93266
1/30/2019 4:00:00 PM,93788,92686,92687
1/30/2019 5:00:00 PM,93768,93547,93360
1/30/2019 6:00:00 PM,95730,97593,96781
1/30/2019 7:00:00 PM,100415,101078,100801
1/30/2019 8:00:00 PM,102826,101665,100104
1/30/2019 9:00:00 PM,102623,101288,98996
1/30/2019 10:00:00 PM,100925,99062,96411
1/30/2019 11:00:00 PM,97794,95584,93295
1/31/2019 12:00:00 AM,94434,92257,90169
1/31/2019 1:00:00 AM,90033,89651,87913
1/31/2019 2:00:00 AM,88484,89505,86776
1/31/2019 3:00:00 AM,87885,88954,86481
1/31/2019 4:00:00 AM,87860,88814,86401
1/31/2019 5:00:00 AM,88521,89357,87702
1/31/2019 6:00:00 AM,90519,92055,90803
1/31/2019 7:00:00 AM,95288,96577,95719
1/31/2019 8:00:00 AM,100877,100383,99466
1/31/2019 9:00:00 AM,101749,99356,99305
1/31/2019 10:00:00 AM,100020,97964,98248
1/31/2019 11:00:00 AM,98208,95407,97571
1/31/2019 12:00:00 PM,96028,91918,95305
1/31/2019 1:00:00 PM,93314,90440,93350
1/31/2019 2:00:00 PM,91484,88734,91955
1/31/2019 3:00:00 PM,90167,87449,90450
1/31/2019 4:00:00 PM,88987,86845,89814
1/31/2019 5:00:00 PM,88722,86864,89878
1/31/2019 6:00:00 PM,90105,88054,91957
1/31/2019 7:00:00 PM,93463,91546,95309
1/31/2019 8:00:00 PM,95042,91195,94629
1/31/2019 9:00:00 PM,94451,90053,93225
1/31/2019 10:00:00 PM,92520,87950,90930
1/31/2019 11:00:00 PM,89197,86105,86902
2/1/2019 12:00:00 AM,85493,82650,83058
2/1/2019 1:00:00 AM,82663,78175,80365
2/1/2019 2:00:00 AM,80468,76326,79034
2/1/2019 3:00:00 AM,79625,75369,77971
2/1/2019 4:00:00 AM,79119,75050,77585
2/1/2019 5:00:00 AM,79528,76555,78369
2/1/2019 6:00:00 AM,81251,78739,81003
2/1/2019 7:00:00 AM,85819,83499,85580
2/1/2019 8:00:00 AM,90979,88345,90061
2/1/2019 9:00:00 AM,92122,88233,90034
2/1/2019 10:00:00 AM,91226,87426,89492
2/1/2019 11:00:00 AM,90020,86679,87824
2/1/2019 12:00:00 PM,88496,84755,85644
2/1/2019 1:00:00 PM,86835,83841,83346
2/1/2019 2:00:00 PM,85400,82838,81624
2/1/2019 3:00:00 PM,84232,81782,80447
2/1/2019 4:00:00 PM,83063,81034,79254
2/1/2019 5:00:00 PM,82436,81586,79099
2/1/2019 6:00:00 PM,83219,83543,81068
2/1/2019 7:00:00 PM,85811,86956,84566
2/1/2019 8:00:00 PM,86714,86986,84320
2/1/2019 9:00:00 PM,85398,85148,83047
2/1/2019 10:00:00 PM,83841,82667,81671
2/1/2019 11:00:00 PM,81338,79036,78972
2/2/2019 12:00:00 AM,77931,75274,75821
2/2/2019 1:00:00 AM,75328,69853,73467
2/2/2019 2:00:00 AM,73098,68100,71738
2/2/2019 3:00:00 AM,71770,67034,70544
2/2/2019 4:00:00 AM,71055,66252,70689
2/2/2019 5:00:00 AM,70963,66110,70917
2/2/2019 6:00:00 AM,71676,68039,71931
2/2/2019 7:00:00 AM,72128,70554,74404
2/2/2019 8:00:00 AM,74144,74712,76718
2/2/2019 9:00:00 AM,75879,76556,78107
2/2/2019 10:00:00 AM,77036,77490,78590
2/2/2019 11:00:00 AM,76864,77133,77600
2/2/2019 12:00:00 PM,75487,75156,75609
2/2/2019 1:00:00 PM,73934,72708,73437
2/2/2019 2:00:00 PM,72872,71643,71712
2/2/2019 3:00:00 PM,71593,70163,70398
2/2/2019 4:00:00 PM,70665,69095,69749
2/2/2019 5:00:00 PM,70568,69919,70470
2/2/2019 6:00:00 PM,71555,71969,71736
2/2/2019 7:00:00 PM,74427,75980,74851
2/2/2019 8:00:00 PM,75632,74899,74497
2/2/2019 9:00:00 PM,74493,73288,73559
2/2/2019 10:00:00 PM,73069,71452,71963
2/2/2019 11:00:00 PM,70975,68329,69162
2/3/2019 12:00:00 AM,68198,65390,66575
2/3/2019 1:00:00 AM,65436,62613,64763
2/3/2019 2:00:00 AM,63899,61600,63182
2/3/2019 3:00:00 AM,62845,60592,61978
2/3/2019 4:00:00 AM,62327,60229,61618
2/3/2019 5:00:00 AM,62286,60479,61617
2/3/2019 6:00:00 AM,62829,61409,62739
2/3/2019 7:00:00 AM,64049,63493,64430
2/3/2019 8:00:00 AM,65569,66001,66183
2/3/2019 9:00:00 AM,67429,68673,67654
2/3/2019 10:00:00 AM,68914,70376,69313
2/3/2019 11:00:00 AM,69442,70195,69609
2/3/2019 12:00:00 PM,69307,68874,68960
2/3/2019 1:00:00 PM,69360,67921,68543
2/3/2019 2:00:00 PM,69020,66844,68191
2/3/2019 3:00:00 PM,68583,65982,
2/3/2019 4:00:00 PM,67846,65263,
2/3/2019 5:00:00 PM,68212,66641,
2/3/2019 6:00:00 PM,70036,70689,
2/3/2019 7:00:00 PM,72979,73630,
2/3/2019 8:00:00 PM,74085,72770,
2/3/2019 9:00:00 PM,72977,70295,
2/3/2019 10:00:00 PM,71395,68778,
2/3/2019 11:00:00 PM,69134,66582,
2/4/2019 12:00:00 AM,66255,63050,64062
2/4/2019 1:00:00 AM,63757,60075,61936
2/4/2019 2:00:00 AM,62072,59948,60983
2/4/2019 3:00:00 AM,61182,59336,60151
2/4/2019 4:00:00 AM,60998,59339,60499
2/4/2019 5:00:00 AM,61555,60253,61581
2/4/2019 6:00:00 AM,63761,64079,64723
2/4/2019 7:00:00 AM,68523,71195,70246
2/4/2019 8:00:00 AM,74330,78244,75450
2/4/2019 9:00:00 AM,76580,77746,75904
2/4/2019 10:00:00 AM,77335,77881,76339
2/4/2019 11:00:00 AM,77859,78777,76873
2/4/2019 12:00:00 PM,77899,78482,76928
2/4/2019 1:00:00 PM,77603,77372,76802
2/4/2019 2:00:00 PM,77281,76505,76627
2/4/2019 3:00:00 PM,76911,75766,76099
2/4/2019 4:00:00 PM,76321,74985,76020
2/4/2019 5:00:00 PM,76112,75012,76625
2/4/2019 6:00:00 PM,77145,77322,78157
2/4/2019 7:00:00 PM,79653,81552,81169
2/4/2019 8:00:00 PM,81071,80631,80973
2/4/2019 9:00:00 PM,80020,78687,79457
2/4/2019 10:00:00 PM,77949,76058,76700
2/4/2019 11:00:00 PM,75129,71842,73451
2/5/2019 12:00:00 AM,71751,67300,69788
2/5/2019 1:00:00 AM,68545,64201,67530
2/5/2019 2:00:00 AM,66816,63126,66158
2/5/2019 3:00:00 AM,65763,63028,65705
2/5/2019 4:00:00 AM,65187,62596,65750
2/5/2019 5:00:00 AM,65783,63751,67168
2/5/2019 6:00:00 AM,67988,67598,70226
2/5/2019 7:00:00 AM,72736,75173,76264
2/5/2019 8:00:00 AM,78573,82522,81070
2/5/2019 9:00:00 AM,80231,81807,81469
2/5/2019 10:00:00 AM,80208,81331,81630
2/5/2019 11:00:00 AM,80160,82182,82301
2/5/2019 12:00:00 PM,80042,81751,82073
2/5/2019 1:00:00 PM,79736,81252,81591
2/5/2019 2:00:00 PM,79400,80263,81618
2/5/2019 3:00:00 PM,79061,79805,80792
2/5/2019 4:00:00 PM,78572,79301,80426
2/5/2019 5:00:00 PM,78438,79795,80940
2/5/2019 6:00:00 PM,79413,81577,82471
2/5/2019 7:00:00 PM,81867,84718,84922
2/5/2019 8:00:00 PM,82884,84857,84666
2/5/2019 9:00:00 PM,81644,82730,83157
2/5/2019 10:00:00 PM,79469,80654,79776
2/5/2019 11:00:00 PM,76070,76168,76512
2/6/2019 12:00:00 AM,72369,70715,72181
2/6/2019 1:00:00 AM,70334,67967,69501
2/6/2019 2:00:00 AM,68166,66659,67603
2/6/2019 3:00:00 AM,66888,65490,66930
2/6/2019 4:00:00 AM,66077,65019,66403
2/6/2019 5:00:00 AM,66357,65725,66939
2/6/2019 6:00:00 AM,68344,68947,69694
2/6/2019 7:00:00 AM,72473,74347,74287
2/6/2019 8:00:00 AM,78011,81960,79644
2/6/2019 9:00:00 AM,79552,80856,79595
2/6/2019 10:00:00 AM,79517,80367,80084
2/6/2019 11:00:00 AM,79476,81261,80621
2/6/2019 12:00:00 PM,79316,80362,80789
2/6/2019 1:00:00 PM,78970,79903,80601
2/6/2019 2:00:00 PM,78658,78935,80739
2/6/2019 3:00:00 PM,78422,78492,80539
2/6/2019 4:00:00 PM,78021,78275,80092
2/6/2019 5:00:00 PM,78003,79001,80392
2/6/2019 6:00:00 PM,79091,81072,81819
2/6/2019 7:00:00 PM,81386,84909,83686
2/6/2019 8:00:00 PM,82568,83151,83338
2/6/2019 9:00:00 PM,81259,80581,81846
2/6/2019 10:00:00 PM,79121,77600,79173
2/6/2019 11:00:00 PM,75845,72458,75280
2/7/2019 12:00:00 AM,72308,68342,71596
2/7/2019 1:00:00 AM,70847,64098,68983
2/7/2019 2:00:00 AM,68929,63795,66965
2/7/2019 3:00:00 AM,67545,63301,66300
2/7/2019 4:00:00 AM,66923,63133,65704
2/7/2019 5:00:00 AM,66833,63377,66725
2/7/2019 6:00:00 AM,68618,66149,69716
2/7/2019 7:00:00 AM,72959,72801,74741
2/7/2019 8:00:00 AM,78404,80822,79945
2/7/2019 9:00:00 AM,80034,80386,79848
2/7/2019 10:00:00 AM,80264,80232,81128
2/7/2019 11:00:00 AM,80542,81423,82035
2/7/2019 12:00:00 PM,80580,80657,82628
2/7/2019 1:00:00 PM,80304,79670,82707
2/7/2019 2:00:00 PM,79980,78832,82807
2/7/2019 3:00:00 PM,79785,78707,82814
2/7/2019 4:00:00 PM,79844,78270,82008
2/7/2019 5:00:00 PM,79722,78745,82382
2/7/2019 6:00:00 PM,80606,80859,84509
2/7/2019 7:00:00 PM,82928,85149,87980
2/7/2019 8:00:00 PM,84896,84691,87713
2/7/2019 9:00:00 PM,84176,81883,86660
2/7/2019 10:00:00 PM,82807,79760,84895
2/7/2019 11:00:00 PM,80440,76059,82027
2/8/2019 12:00:00 AM,77204,71294,79016
2/8/2019 1:00:00 AM,78063,71581,77254
2/8/2019 2:00:00 AM,76456,71311,76102
2/8/2019 3:00:00 AM,75687,70812,75899
2/8/2019 4:00:00 AM,75645,71578,76347
2/8/2019 5:00:00 AM,76471,72573,78007
2/8/2019 6:00:00 AM,78700,77507,81186
2/8/2019 7:00:00 AM,84423,86833,87525
2/8/2019 8:00:00 AM,91028,93544,92325
2/8/2019 9:00:00 AM,93410,94041,93000
2/8/2019 10:00:00 AM,93559,94122,92945
2/8/2019 11:00:00 AM,93149,93533,92133
2/8/2019 12:00:00 PM,92129,91505,91158
2/8/2019 1:00:00 PM,90563,89570,90126
2/8/2019 2:00:00 PM,89033,88251,88793
2/8/2019 3:00:00 PM,87724,87721,87625
2/8/2019 4:00:00 PM,86553,86900,86767
2/8/2019 5:00:00 PM,86196,86873,87199
2/8/2019 6:00:00 PM,87386,89783,89282
2/8/2019 7:00:00 PM,90469,92100,93031
2/8/2019 8:00:00 PM,92470,91905,92842
2/8/2019 9:00:00 PM,91858,90824,91336
2/8/2019 10:00:00 PM,90677,89657,89999
2/8/2019 11:00:00 PM,88461,86534,87498
2/9/2019 12:00:00 AM,85577,83168,
2/9/2019 1:00:00 AM,81812,81130,
2/9/2019 2:00:00 AM,80090,79552,80631
2/9/2019 3:00:00 AM,78365,79031,80201
2/9/2019 4:00:00 AM,77849,78626,79512
2/9/2019 5:00:00 AM,77928,79359,79912
2/9/2019 6:00:00 AM,78900,81015,81684
2/9/2019 7:00:00 AM,80701,82904,83802
2/9/2019 8:00:00 AM,83631,85936,86327
2/9/2019 9:00:00 AM,85738,86439,87728
2/9/2019 10:00:00 AM,87056,87499,88308
2/9/2019 11:00:00 AM,86339,87483,87164
2/9/2019 12:00:00 PM,84487,84683,85420
2/9/2019 1:00:00 PM,82266,82502,83273
2/9/2019 2:00:00 PM,79976,80230,80633
2/9/2019 3:00:00 PM,78110,78106,78706
2/9/2019 4:00:00 PM,76882,77062,78051
2/9/2019 5:00:00 PM,76867,77039,78578
2/9/2019 6:00:00 PM,78547,79147,
2/9/2019 7:00:00 PM,81865,84408,84477
2/9/2019 8:00:00 PM,83981,84675,84255
2/9/2019 9:00:00 PM,83502,82486,83035
2/9/2019 10:00:00 PM,82350,81265,81566
2/9/2019 11:00:00 PM,80407,78954,79238
2/10/2019 12:00:00 AM,77808,75942,76695
2/10/2019 1:00:00 AM,76393,71504,74176
2/10/2019 2:00:00 AM,74511,71054,72822
2/10/2019 3:00:00 AM,73930,70206,72032
2/10/2019 4:00:00 AM,73237,70009,71592
2/10/2019 5:00:00 AM,73131,70040,71412
2/10/2019 6:00:00 AM,73424,71379,72153
2/10/2019 7:00:00 AM,74275,73407,73821
2/10/2019 8:00:00 AM,75650,76129,75795
2/10/2019 9:00:00 AM,77125,77268,77211
2/10/2019 10:00:00 AM,78413,79016,78744
2/10/2019 11:00:00 AM,78832,78830,79197
2/10/2019 12:00:00 PM,78629,77254,78422
2/10/2019 1:00:00 PM,78142,75570,78367
2/10/2019 2:00:00 PM,77480,74494,77127
2/10/2019 3:00:00 PM,76586,73304,76797
2/10/2019 4:00:00 PM,75907,72379,76276
2/10/2019 5:00:00 PM,76200,72691,77050
2/10/2019 6:00:00 PM,77180,75655,78771
2/10/2019 7:00:00 PM,80141,80549,81975
2/10/2019 8:00:00 PM,81978,80791,81520
2/10/2019 9:00:00 PM,81474,78939,80096
2/10/2019 10:00:00 PM,80112,76695,77570
2/10/2019 11:00:00 PM,77796,72976,74338
2/11/2019 12:00:00 AM,75180,69905,70845
2/11/2019 1:00:00 AM,72563,67226,69024
2/11/2019 2:00:00 AM,70876,66521,67505
2/11/2019 3:00:00 AM,70059,66198,67071
2/11/2019 4:00:00 AM,69954,66077,67388
2/11/2019 5:00:00 AM,70723,67265,68267
2/11/2019 6:00:00 AM,72811,70276,71765
2/11/2019 7:00:00 AM,77486,76425,77468
2/11/2019 8:00:00 AM,83524,83864,82212
2/11/2019 9:00:00 AM,85362,84303,82846
2/11/2019 10:00:00 AM,85450,83299,82781
2/11/2019 11:00:00 AM,85332,84423,82992
2/11/2019 12:00:00 PM,84912,83727,82667
2/11/2019 1:00:00 PM,84268,81824,82166
2/11/2019 2:00:00 PM,83758,81120,82258
2/11/2019 3:00:00 PM,83269,80185,81301
2/11/2019 4:00:00 PM,82596,79046,80925
2/11/2019 5:00:00 PM,82305,80005,81386
2/11/2019 6:00:00 PM,82971,81084,82557
2/11/2019 7:00:00 PM,85131,85213,85268
2/11/2019 8:00:00 PM,86662,84407,84652
2/11/2019 9:00:00 PM,85527,82727,82976
2/11/2019 10:00:00 PM,83220,79146,80036
2/11/2019 11:00:00 PM,79652,75458,76038
2/12/2019 12:00:00 AM,75453,70206,72468
2/12/2019 1:00:00 AM,72329,67706,69525
2/12/2019 2:00:00 AM,70399,66241,67538
2/12/2019 3:00:00 AM,68984,65090,66888
2/12/2019 4:00:00 AM,68408,64641,66674
2/12/2019 5:00:00 AM,68900,65267,67428
2/12/2019 6:00:00 AM,70907,69125,70138
2/12/2019 7:00:00 AM,75695,75045,75069
2/12/2019 8:00:00 AM,80876,82220,79625
2/12/2019 9:00:00 AM,82950,82124,80067
2/12/2019 10:00:00 AM,83370,82321,80536
2/12/2019 11:00:00 AM,83519,82563,81631
2/12/2019 12:00:00 PM,83208,81620,81712
2/12/2019 1:00:00 PM,82976,80385,81523
2/12/2019 2:00:00 PM,82528,79566,81931
2/12/2019 3:00:00 PM,82033,78357,81269
2/12/2019 4:00:00 PM,81469,77582,80364
2/12/2019 5:00:00 PM,81508,78173,81290
2/12/2019 6:00:00 PM,82585,80829,83053
2/12/2019 7:00:00 PM,85268,85211,86543
2/12/2019 8:00:00 PM,87287,86329,87228
2/12/2019 9:00:00 PM,86547,84368,86089
2/12/2019 10:00:00 PM,85004,81261,84013
2/12/2019 11:00:00 PM,82393,77839,80578
2/13/2019 12:00:00 AM,78942,73885,77176
2/13/2019 1:00:00 AM,75990,70983,75304
2/13/2019 2:00:00 AM,74547,70855,74313
2/13/2019 3:00:00 AM,73940,70878,73828
2/13/2019 4:00:00 AM,73859,71367,73931
2/13/2019 5:00:00 AM,74332,72381,75332
2/13/2019 6:00:00 AM,76717,75796,79113
2/13/2019 7:00:00 AM,81875,83506,85150
2/13/2019 8:00:00 AM,87960,89561,90019
2/13/2019 9:00:00 AM,89016,88725,89028
2/13/2019 10:00:00 AM,88064,86741,87265
2/13/2019 11:00:00 AM,86673,85723,85483
2/13/2019 12:00:00 PM,85010,83059,82901
2/13/2019 1:00:00 PM,83183,80374,81646
2/13/2019 2:00:00 PM,81782,78979,80137
2/13/2019 3:00:00 PM,80806,77626,78721
2/13/2019 4:00:00 PM,79883,76740,77700
2/13/2019 5:00:00 PM,79515,77058,78383
2/13/2019 6:00:00 PM,80396,78628,80180
2/13/2019 7:00:00 PM,83650,84028,83911
2/13/2019 8:00:00 PM,86213,85793,84703
2/13/2019 9:00:00 PM,85670,82190,83852
2/13/2019 10:00:00 PM,83986,80013,81621
2/13/2019 11:00:00 PM,80948,76424,78244
2/14/2019 12:00:00 AM,77824,72578,74421
2/14/2019 1:00:00 AM,73797,68454,71898
2/14/2019 2:00:00 AM,72142,67503,70554
2/14/2019 3:00:00 AM,71711,66558,69799
2/14/2019 4:00:00 AM,70908,65913,69565
2/14/2019 5:00:00 AM,70961,66540,70519
2/14/2019 6:00:00 AM,72505,69212,73749
2/14/2019 7:00:00 AM,77613,76702,79514
2/14/2019 8:00:00 AM,83095,82437,84109
2/14/2019 9:00:00 AM,83987,82394,83282
2/14/2019 10:00:00 AM,83136,81470,
2/14/2019 11:00:00 AM,82328,81556,81384
2/14/2019 12:00:00 PM,81372,79529,79650
2/14/2019 1:00:00 PM,80259,78012,77917
2/14/2019 2:00:00 PM,79339,77314,77129
2/14/2019 3:00:00 PM,78599,76415,76145
2/14/2019 4:00:00 PM,77829,74491,75245
2/14/2019 5:00:00 PM,77609,75067,75531
2/14/2019 6:00:00 PM,78457,77389,76663
2/14/2019 7:00:00 PM,80796,81794,80147
2/14/2019 8:00:00 PM,83074,83041,81086
2/14/2019 9:00:00 PM,82609,79631,79838
2/14/2019 10:00:00 PM,81112,77117,78100
2/14/2019 11:00:00 PM,78447,73852,74767
2/15/2019 12:00:00 AM,75016,69186,71600
2/15/2019 1:00:00 AM,72461,66576,69961
2/15/2019 2:00:00 AM,71391,66742,68421
2/15/2019 3:00:00 AM,71715,66895,68177
2/15/2019 4:00:00 AM,71661,67012,68566
2/15/2019 5:00:00 AM,72129,68291,69957
2/15/2019 6:00:00 AM,73074,71351,72980
2/15/2019 7:00:00 AM,77671,78444,78778
2/15/2019 8:00:00 AM,83493,86931,83661
2/15/2019 9:00:00 AM,85425,85619,83712
2/15/2019 10:00:00 AM,85631,84945,84230
2/15/2019 11:00:00 AM,85327,84712,83825
2/15/2019 12:00:00 PM,84932,83383,83819
2/15/2019 1:00:00 PM,83933,82202,82918
2/15/2019 2:00:00 PM,83167,81314,82581
2/15/2019 3:00:00 PM,82621,80481,81932
2/15/2019 4:00:00 PM,82037,80026,81451
2/15/2019 5:00:00 PM,81788,80110,81132
2/15/2019 6:00:00 PM,82269,82316,82457
2/15/2019 7:00:00 PM,84197,84994,85235
2/15/2019 8:00:00 PM,85868,86343,
2/15/2019 9:00:00 PM,85115,84254,83725
2/15/2019 10:00:00 PM,83688,82386,81680
2/15/2019 11:00:00 PM,80997,79069,79117
2/16/2019 12:00:00 AM,77636,74994,75727
2/16/2019 1:00:00 AM,74543,71290,73447
2/16/2019 2:00:00 AM,72488,69912,71692
2/16/2019 3:00:00 AM,71291,69074,70857
2/16/2019 4:00:00 AM,70641,68627,70499
2/16/2019 5:00:00 AM,70626,69061,70485
2/16/2019 6:00:00 AM,71487,70012,72003
2/16/2019 7:00:00 AM,73276,72484,74597
2/16/2019 8:00:00 AM,75440,75376,76476
2/16/2019 9:00:00 AM,77025,77224,78067
2/16/2019 10:00:00 AM,78555,79357,79620
2/16/2019 11:00:00 AM,78902,79478,79826
2/16/2019 12:00:00 PM,78152,76501,78864
2/16/2019 1:00:00 PM,76764,75229,77148
2/16/2019 2:00:00 PM,75279,73795,75629
2/16/2019 3:00:00 PM,74017,72188,74509
